,ACCOUNT_STATUS,SERVICE_PLAN,MODEL,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,FEEDBACK,SITE_TYPE_DESC,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,cluster 3,predicted_accountstatus,pred_prob_1
195,0,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,No-Feedback,Spaceway,62,4,Divorcee/Widow,No Children,No ,1,1,0.5091668789499215
196,0,basic_plan,DW4020,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,66,4,Married,No Children,No ,0,1,0.8986879813227503
197,0,proffessional_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,61,4,Married,At Least One Children,Yes,1,1,0.9717667357359394
198,0,Elite,DW4020,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,47,7,Divorcee/Widow,No Children,Yes,0,1,0.9119370582171429
199,0,power_plan,HN7000S,Vars,Indirect Channel,Good,Broadband Remote,38,7,Single,Not Identified,No ,0,1,0.9730502324880546
200,0,no-plan,UNK,Call Center,Direct Channel,Good,Spaceway,47,6,Single,No Children,No ,1,1,0.5028936637806319
201,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,33,3,Married,No Children,No ,1,0,0.06362549769477306
202,0,power_plan,DW4000,Vars,Direct Channel,No-Feedback,Broadband Remote,30,7,Not Identified,No Children,Not Identified,0,1,0.8909296535787696
203,0,Elite,UNK,Retail/others,Direct Channel,Good,Spaceway,24,0,Married,No Children,No ,1,1,0.9748342789818855
204,0,Elite,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,56,8,Divorcee/Widow,At Least One Children,No ,0,1,0.8486720281795973
205,0,proffessional_plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,0,0,Single,Not Identified,Yes,0,1,0.7769076001039268
206,0,basic_plan,HN9000,Retail/others,Direct Channel,Good,Broadband Remote,49,0,Married,No Children,Not Identified,0,1,0.9965690691311325
207,0,power_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,55,9,Single,Not Identified,No ,0,0,0.1650816362707355
208,0,basic_plan,HN7000S,Retail/others,Indirect Channel,Bad,Broadband Remote,26,7,Single,No Children,No ,0,0,0.07055784390119921
209,0,basic_plan,NONE,Retail/others,Direct Channel,No-Feedback,Broadband Remote,29,0,Married,No Children,No ,0,1,0.5060306262891721
210,0,proffessional_plan,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,40,7,Married,At Least One Children,No ,0,0,0.3340661068123779
211,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,57,0,Not Identified,No Children,No ,0,0,0.27518042906088164
212,0,basic_plan,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,33,6,Single,No Children,No ,0,0,0.15067894614557584
213,0,proffessional_plan,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,47,7,Single,No Children,Yes,1,1,0.9934242836528961
214,0,Home,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,41,5,Not Identified,No Children,Yes,0,1,0.9856307745333958
215,0,basic_plan,HN7000S,Retail/others,Direct Channel,Good,Spaceway,31,8,Single,No Children,No ,1,0,0.049199731616131975
216,0,proffessional_plan,HN7000S,Call Center,Direct Channel,No-Feedback,Broadband Remote,29,5,Single,No Children,Yes,0,0,0.03906632372880855
217,0,no-plan,DW4000,Call Center,Direct Channel,Good,Spaceway,42,8,Married,No Children,No ,1,1,0.8560682931258434
218,0,no-plan,DW7000,Retail/others,Direct Channel,Good,Broadband Remote,30,0,Married,At Least One Children,No ,0,0,0.1390626262280741
219,0,proffessional_plan,DW4000,Retail/others,Indirect Channel,Good,Broadband Remote,58,0,Single,No Children,No ,0,0,0.14690664377437454
220,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,53,4,Married,No Children,Yes,0,0,0.07254135446254191
221,0,Elite,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,31,4,Single,Not Identified,Yes,0,0,0.09545319234266891
222,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,72,4,Divorcee/Widow,No Children,No ,0,0,0.15398688224429175
223,0,basic_plan,HN7000S,UNKNOWN-channel,Indirect Channel,No-Feedback,Broadband Remote,31,0,Married,No Children,No ,0,1,0.9648377209862631
224,0,basic_plan,DW6000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,36,0,Single,No Children,No ,0,1,0.904008276704157
225,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,64,7,Married,No Children,No ,0,1,0.9593873334343718
226,0,Elite,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,57,4,Married,At Least One Children,Yes,0,1,0.6281871872098146
227,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,35,10,Single,No Children,Not Identified,0,0,0.2816545565321343
228,0,no-plan,HN9000,UNKNOWN-channel,Indirect Channel,Good,Spaceway,36,5,Single,No Children,No ,1,1,0.8668520691317813
229,0,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,47,0,Single,No Children,No ,0,0,0.05995615291166649
230,0,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,51,3,Married,At Least One Children,No ,0,1,0.6672923821193855
231,0,basic_plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,45,4,Single,No Children,No ,0,1,0.9912543545091831
232,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,No-Feedback,Broadband Remote,57,0,Married,No Children,No ,0,0,0.34450833469932085
233,0,proffessional_plan,HN9000,Vars,Direct Channel,Bad,Broadband Remote,42,6,Single,No Children,No ,0,1,0.6606253040209553
234,0,proffessional_plan,UNK,UNKNOWN-channel,Indirect Channel,Good,Spaceway,59,8,Married,At Least One Children,Yes,1,1,0.9646796052383525
235,0,no-plan,HN9000,Web orders,Indirect Channel,Bad,Spaceway,62,0,Married,No Children,Not Identified,1,1,0.8904328260810186
236,0,Elite,UNK,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,66,0,Not Identified,No Children,No ,0,0,0.4876528768996762
237,0,basic_plan,DW6000,Vars,Direct Channel,Good,Broadband Remote,51,6,Single,Not Identified,No ,0,0,0.4884981577471172
238,0,power_plan,HN7000S,Retail/others,Indirect Channel,Good,Broadband Remote,44,0,Single,No Children,No ,0,0,0.30266349670124404
239,0,Home,HN7000S,Web orders,Direct Channel,Bad,Spaceway,56,4,Single,No Children,Yes,1,1,0.8900188946820415
240,0,Home,NONE,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,66,0,Married,No Children,No ,0,1,0.9146358142689456
241,0,basic_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,0,6,Single,No Children,No ,0,0,0.24187195114276722
242,0,proffessional_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,33,0,Single,No Children,Yes,0,1,0.7322508396001626
243,0,basic_plan,NONE,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,34,0,Single,Not Identified,No ,0,0,0.1121413444615655
244,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,55,0,Single,No Children,No ,0,1,0.7809024039774024
245,0,proffessional_plan,HN9000,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,42,7,Married,At Least One Children,Not Identified,0,1,0.9686413544109131
246,0,proffessional_plan,UNK,Retail/others,Direct Channel,Good,Spaceway,58,6,Single,Not Identified,No ,1,0,0.4614829270824206
247,0,basic_plan,DW6000,Retail/others,Indirect Channel,Good,Broadband Remote,53,5,Married,No Children,Not Identified,0,0,0.09854332958019776
248,0,no-plan,NONE,Web orders,Direct Channel,Good,Broadband Remote,63,8,Single,No Children,Yes,0,0,0.07747432632573585
249,0,basic_plan,DW4000,UNKNOWN-channel,Direct Channel,No-Feedback,Spaceway,61,5,Married,No Children,Yes,1,0,0.13015498732213077
250,0,Elite,DW4000,Call Center,Direct Channel,Good,Broadband Remote,37,6,Divorcee/Widow,At Least One Children,No ,0,0,0.09732980521548866
251,0,Home,HN7000S,Vars,Direct Channel,Good,Broadband Remote,47,7,Single,No Children,No ,0,1,0.5031863700512342
252,0,basic_plan,HN9000,Retail/others,Indirect Channel,Bad,Broadband Remote,33,0,Single,Not Identified,Yes,0,0,0.20231439770294926
253,0,Home,HN7000S,Call Center,Direct Channel,Bad,Spaceway,44,3,Married,At Least One Children,Yes,1,1,0.7702753901142286
254,0,Elite,NONE,Retail/others,Direct Channel,Bad,Broadband Remote,58,0,Single,No Children,Yes,0,1,0.5688253881605816
255,0,no-plan,UNK,Retail/others,Direct Channel,Good,Broadband Remote,47,0,Single,Not Identified,No ,0,1,0.9349934977136517
256,0,Home,HN7000S,Vars,Indirect Channel,Bad,Spaceway,40,12,Married,No Children,Yes,1,1,0.794532992010245
257,0,basic_plan,DW6000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,42,0,Single,No Children,No ,0,0,0.21943944456876374
258,0,Home,DW4020,Vars,Direct Channel,Bad,Broadband Remote,43,6,Single,No Children,Yes,0,0,0.1146090048289022
259,0,basic_plan,HN9000,Vars,Direct Channel,Bad,Broadband Remote,37,3,Single,No Children,No ,0,0,0.15427728561115409
260,0,power_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,38,0,Married,No Children,No ,0,0,0.19310158184594997
261,0,no-plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,29,0,Single,No Children,Yes,0,0,0.0736063071774679
262,0,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,37,0,Married,No Children,No ,1,0,0.1707897133716973
263,0,Home,DW4020,Web orders,Indirect Channel,Good,Spaceway,25,0,Single,No Children,No ,1,1,0.8785147582983178
264,0,power_plan,HN7000S,Vars,Direct Channel,Good,Broadband Remote,46,7,Married,No Children,Yes,0,1,0.892267869321917
265,0,basic_plan,HN9000,Vars,Indirect Channel,Good,Broadband Remote,30,5,Married,No Children,No ,0,1,0.9411909208307069
266,0,basic_plan,HN7000S,Retail/others,Direct Channel,No-Feedback,Broadband Remote,43,8,Single,No Children,No ,0,0,0.16453906756755424
267,0,Home,HN9000,UNKNOWN-channel,Indirect Channel,Good,Spaceway,27,6,Single,No Children,Yes,1,0,0.30597934683068495
268,0,Elite,NONE,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,59,4,Single,No Children,No ,0,0,0.36469471401389236
269,0,basic_plan,DW4000,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,55,0,Single,No Children,No ,0,0,0.04128192664298015
270,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Spaceway,41,6,Married,At Least One Children,No ,1,0,0.20560555479192494
271,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,54,0,Married,No Children,No ,1,1,0.5663112219639475
272,0,proffessional_plan,UNK,Vars,Indirect Channel,Good,Broadband Remote,57,6,Married,No Children,Yes,0,1,0.8893069746033099
273,0,power_plan,HN7000S,Vars,Direct Channel,No-Feedback,Spaceway,36,6,Divorcee/Widow,No Children,No ,1,0,0.12029006890925695
274,0,no-plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,43,3,Married,No Children,No ,0,1,0.9644706816698749
275,0,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,36,6,Single,No Children,No ,0,1,0.5044157323004528
276,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,37,5,Married,At Least One Children,No ,0,0,0.10912900050012642
277,0,Elite,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,41,1,Married,At Least One Children,No ,0,0,0.14978850548965583
278,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,24,0,Single,No Children,No ,0,0,0.06265960300632087
279,0,Elite,HN7000S,Web orders,Direct Channel,No-Feedback,Spaceway,41,0,Divorcee/Widow,No Children,No ,1,1,0.5033305740530061
280,0,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,34,4,Single,No Children,No ,0,1,0.9361889531189836
281,0,basic_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,34,6,Married,No Children,Yes,0,1,0.8842262040986005
282,0,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,48,4,Single,Not Identified,No ,0,1,0.9831036482952309
283,0,basic_plan,UNK,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,0,0,Single,Not Identified,Yes,0,1,0.847633866632998
284,0,Home,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,42,4,Single,No Children,Yes,1,1,0.8863115828514591
285,0,proffessional_plan,UNK,Retail/others,Direct Channel,Good,Broadband Remote,59,6,Single,No Children,Yes,0,1,0.9928676803519239
286,0,basic_plan,NONE,Call Center,Direct Channel,Good,Broadband Remote,65,6,Divorcee/Widow,No Children,No ,0,0,0.08532823016892335
287,0,Home,NONE,Call Center,Direct Channel,Good,Broadband Remote,63,0,Married,At Least One Children,No ,0,0,0.03703741556993283
288,0,Home,DW4020,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,62,6,Married,At Least One Children,Not Identified,0,0,0.12306021645541865
289,0,basic_plan,UNK,Retail/others,Indirect Channel,Good,Broadband Remote,63,3,Married,At Least One Children,No ,0,1,0.7559317929500139
290,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,32,0,Married,At Least One Children,No ,0,1,0.6723807260058725
291,0,Home,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,42,8,Married,At Least One Children,Yes,0,1,0.9727691632190183
292,0,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Good,Broadband Remote,45,6,Married,No Children,Yes,0,1,0.8002338570830625
293,0,basic_plan,HN9000,Vars,Direct Channel,Good,Broadband Remote,41,6,Married,No Children,Not Identified,0,1,0.8806629041082219
294,0,basic_plan,NONE,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,66,7,Single,No Children,Yes,0,0,0.08588813960697562
295,0,power_plan,DW4000,Retail/others,Direct Channel,Good,Broadband Remote,23,8,Single,No Children,No ,0,0,0.08359248702407714
296,0,Home,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,61,0,Single,No Children,No ,1,1,0.5076996833527776
297,0,basic_plan,DW6000,Retail/others,Indirect Channel,Good,Broadband Remote,48,9,Married,No Children,No ,0,0,0.07018297766371057
298,0,Home,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,23,5,Married,At Least One Children,Yes,0,1,0.864517649056712
299,0,power_plan,HN7000S,UNKNOWN-channel,Direct Channel,No-Feedback,Broadband Remote,27,8,Married,No Children,Yes,0,0,0.26221365584043665
300,0,proffessional_plan,DW7000,Web orders,Direct Channel,Good,Broadband Remote,25,6,Married,No Children,No ,0,1,0.9224472937078501
301,0,power_plan,NONE,Retail/others,Indirect Channel,No-Feedback,Broadband Remote,27,6,Single,No Children,Not Identified,0,0,0.0819455225268543
302,0,basic_plan,DW4000,Web orders,Direct Channel,No-Feedback,Broadband Remote,54,0,Married,At Least One Children,Yes,0,0,0.19451609843112558
303,0,Home,HN7000S,Web orders,Indirect Channel,Bad,Broadband Remote,50,6,Married,At Least One Children,No ,0,1,0.6557114010385513
304,0,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,34,0,Single,No Children,No ,0,1,0.7030792176692106
305,0,power_plan,NONE,Retail/others,Direct Channel,Good,Spaceway,62,6,Married,No Children,No ,1,1,0.9096284674698042
306,0,Elite,NONE,Web orders,Direct Channel,Bad,Broadband Remote,58,4,Divorcee/Widow,At Least One Children,Not Identified,0,1,0.8906396090156479
307,0,basic_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,24,7,Single,No Children,No ,0,0,0.04169388362101032
308,0,basic_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,31,3,Single,No Children,No ,0,1,0.7581649918661596
309,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,71,0,Not Identified,At Least One Children,No ,0,1,0.8565056798362217
310,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,31,12,Married,At Least One Children,Not Identified,0,0,0.07721492550332629
311,0,Home,HN9000,Call Center,Indirect Channel,No-Feedback,Broadband Remote,58,4,Single,No Children,No ,0,0,0.05717035455832339
312,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,37,6,Single,Not Identified,Yes,0,1,0.9966086902052111
313,0,Home,UNK,Retail/others,Direct Channel,Bad,Spaceway,63,7,Married,No Children,Yes,1,0,0.30906157125999467
314,0,no-plan,NONE,Vars,Direct Channel,No-Feedback,Spaceway,29,6,Single,No Children,No ,1,1,0.8563748695276105
315,0,proffessional_plan,HN9000,Web orders,Indirect Channel,Good,Broadband Remote,24,8,Single,No Children,Yes,0,0,0.2377762956999141
316,0,power_plan,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,39,0,Married,No Children,No ,0,1,0.537639133777706
317,0,Elite,HN7000S,Vars,Direct Channel,Bad,Spaceway,55,3,Single,No Children,No ,1,0,0.05896718502292707
318,0,proffessional_plan,HN7000S,Call Center,Indirect Channel,Bad,Broadband Remote,41,4,Not Identified,No Children,No ,0,1,0.9524583241618902
319,0,no-plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,23,3,Single,No Children,No ,0,0,0.05663760239506597
320,0,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,43,6,Single,Not Identified,No ,0,0,0.13266950117148926
321,0,proffessional_plan,NONE,Vars,Direct Channel,Bad,Spaceway,40,9,Single,No Children,No ,1,0,0.060613059119854894
322,0,basic_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,49,6,Single,No Children,No ,0,0,0.4950682385806223
323,0,basic_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,32,7,Single,No Children,No ,0,0,0.34581580188715855
324,0,no-plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,50,6,Divorcee/Widow,No Children,Yes,0,0,0.21760148278300412
325,0,Elite,HN9000,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,30,0,Married,No Children,Not Identified,0,0,0.3949573922337097
326,0,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,37,0,Single,No Children,No ,0,1,0.8768941935865948
327,0,power_plan,NONE,Retail/others,Direct Channel,Good,Spaceway,35,6,Married,At Least One Children,No ,1,0,0.23278274696257495
328,0,Home,HN7000S,Retail/others,Indirect Channel,Bad,Broadband Remote,36,5,Single,Not Identified,No ,0,0,0.09713559183914311
329,0,basic_plan,UNK,Call Center,Direct Channel,Bad,Broadband Remote,55,0,Single,No Children,No ,0,1,0.5980557448723602
330,0,basic_plan,HN7000S,Vars,Direct Channel,No-Feedback,Broadband Remote,22,6,Married,At Least One Children,No ,0,1,0.6311283588049439
331,0,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,36,0,Married,At Least One Children,No ,0,1,0.9686997368673259
332,0,proffessional_plan,UNK,Call Center,Direct Channel,Good,Broadband Remote,56,0,Single,No Children,Yes,0,1,0.9014822658862209
333,0,no-plan,HN9000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,46,6,Single,No Children,No ,0,0,0.09155223115079199
334,0,proffessional_plan,DW4020,Web orders,Direct Channel,No-Feedback,Spaceway,70,9,Single,Not Identified,No ,1,0,0.08496464563367177
335,0,no-plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,48,5,Divorcee/Widow,At Least One Children,No ,0,1,0.8276190000155174
336,0,Home,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,57,4,Married,No Children,No ,0,1,0.9402356712696498
337,0,basic_plan,HN7000S,Retail/others,Indirect Channel,Bad,Broadband Remote,50,0,Married,No Children,No ,0,0,0.11534143052530663
338,0,power_plan,UNK,Retail/others,Direct Channel,Good,Spaceway,30,7,Married,No Children,No ,1,0,0.059878795212995495
339,0,basic_plan,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Spaceway,28,0,Married,At Least One Children,Yes,1,0,0.160560029466826
340,0,Elite,DW4020,Vars,Direct Channel,Good,Broadband Remote,23,7,Married,No Children,No ,0,0,0.268747591362673
341,0,no-plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,51,4,Married,No Children,Yes,0,0,0.15937724685089577
342,0,power_plan,UNK,Call Center,Indirect Channel,Bad,Broadband Remote,64,6,Married,At Least One Children,Yes,0,1,0.9777147893671975
343,0,proffessional_plan,DW6000,Vars,Direct Channel,Good,Broadband Remote,29,6,Single,No Children,No ,0,0,0.3778904467332775
